r,t,m,y,TotalAnnualTechnologyActivityByMode
KENYA,PWRWND101,1,2028,0.4945
KENYA,PWRWND101,1,2029,0.758
KENYA,PWRWND101,1,2030,1.0945
KENYA,PWRWND101,1,2031,1.5243
KENYA,PWRWND101,1,2032,2.073
KENYA,PWRWND101,1,2033,2.7738
KENYA,PWRWND101,1,2034,3.6687
KENYA,PWRWND101,1,2035,4.8115
KENYA,PWRWND101,1,2036,6.2708
KENYA,PWRWND101,1,2037,8.1343
KENYA,PWRWND101,1,2038,10.5141
KENYA,PWRWND101,1,2039,13.553
KENYA,PWRWND101,1,2040,17.4337
KENYA,PWRWND101,1,2041,22.3894
KENYA,PWRWND101,1,2042,28.7178
KENYA,PWRWND101,1,2043,36.7992
KENYA,PWRWND101,1,2044,47.1191
KENYA,PWRWND101,1,2045,60.2977
KENYA,PWRWND101,1,2046,77.0001
KENYA,PWRWND101,1,2047,98.2941
KENYA,PWRWND101,1,2048,125.4418
KENYA,PWRWND101,1,2049,158.1964
KENYA,PWRWND101,1,2050,197.3364
