r,l,f,y,Demand
KENYA,TS47,INDELC,2035,0.3073
KENYA,TS47,INDELC,2036,0.3241
KENYA,TS47,INDELC,2037,0.3428
KENYA,TS47,INDELC,2038,0.3624
KENYA,TS47,INDELC,2039,0.3832
KENYA,TS47,INDELC,2040,0.4053
KENYA,TS47,INDELC,2041,0.4285
KENYA,TS47,INDELC,2042,0.4527
KENYA,TS47,INDELC,2043,0.4784
KENYA,TS47,INDELC,2044,0.5056
KENYA,TS47,INDELC,2045,0.5343
KENYA,TS47,INDELC,2046,0.5647
KENYA,TS47,INDELC,2047,0.5968
KENYA,TS47,INDELC,2048,0.6308
KENYA,TS47,INDELC,2049,0.6666
KENYA,TS47,INDELC,2050,0.7045
KENYA,TS47,RESELC,2019,0.0938
KENYA,TS47,RESELC,2020,0.0954
KENYA,TS47,RESELC,2021,0.0997
KENYA,TS47,RESELC,2022,0.1031
KENYA,TS47,RESELC,2023,0.1062
KENYA,TS47,RESELC,2024,0.1099
KENYA,TS47,RESELC,2025,0.1138
KENYA,TS47,RESELC,2026,0.118
KENYA,TS47,RESELC,2027,0.1248
KENYA,TS47,RESELC,2028,0.132
KENYA,TS47,RESELC,2029,0.1403
KENYA,TS47,RESELC,2030,0.1492
KENYA,TS47,RESELC,2031,0.1575
KENYA,TS47,RESELC,2032,0.1667
KENYA,TS47,RESELC,2033,0.1761
KENYA,TS47,RESELC,2034,0.1861
KENYA,TS47,RESELC,2035,0.1966
KENYA,TS47,RESELC,2036,0.2073
KENYA,TS47,RESELC,2037,0.2193
KENYA,TS47,RESELC,2038,0.2318
KENYA,TS47,RESELC,2039,0.2451
KENYA,TS47,RESELC,2040,0.2592
KENYA,TS47,RESELC,2041,0.274
KENYA,TS47,RESELC,2042,0.2895
KENYA,TS47,RESELC,2043,0.306
KENYA,TS47,RESELC,2044,0.3234
KENYA,TS47,RESELC,2045,0.3417
KENYA,TS47,RESELC,2046,0.3612
KENYA,TS47,RESELC,2047,0.3817
KENYA,TS47,RESELC,2048,0.4034
KENYA,TS47,RESELC,2049,0.4263
KENYA,TS47,RESELC,2050,0.4506
KENYA,TS48,COMELC,2019,0.0476
KENYA,TS48,COMELC,2020,0.0484
KENYA,TS48,COMELC,2021,0.0506
KENYA,TS48,COMELC,2022,0.0523
KENYA,TS48,COMELC,2023,0.0539
KENYA,TS48,COMELC,2024,0.0557
KENYA,TS48,COMELC,2025,0.0577
KENYA,TS48,COMELC,2026,0.0599
KENYA,TS48,COMELC,2027,0.0633
KENYA,TS48,COMELC,2028,0.067
KENYA,TS48,COMELC,2029,0.0712
KENYA,TS48,COMELC,2030,0.0757
KENYA,TS48,COMELC,2031,0.0799
KENYA,TS48,COMELC,2032,0.0846
KENYA,TS48,COMELC,2033,0.0893
KENYA,TS48,COMELC,2034,0.0944
KENYA,TS48,COMELC,2035,0.0997
KENYA,TS48,COMELC,2036,0.1051
KENYA,TS48,COMELC,2037,0.1112
KENYA,TS48,COMELC,2038,0.1176
KENYA,TS48,COMELC,2039,0.1243
KENYA,TS48,COMELC,2040,0.1315
KENYA,TS48,COMELC,2041,0.139
KENYA,TS48,COMELC,2042,0.1468
KENYA,TS48,COMELC,2043,0.1552
KENYA,TS48,COMELC,2044,0.164
KENYA,TS48,COMELC,2045,0.1733
KENYA,TS48,COMELC,2046,0.1832
KENYA,TS48,COMELC,2047,0.1936
KENYA,TS48,COMELC,2048,0.2046
KENYA,TS48,COMELC,2049,0.2163
KENYA,TS48,COMELC,2050,0.2286
KENYA,TS48,INDELC,2019,0.1639
KENYA,TS48,INDELC,2020,0.1667
KENYA,TS48,INDELC,2021,0.1743
KENYA,TS48,INDELC,2022,0.1801
KENYA,TS48,INDELC,2023,0.1856
KENYA,TS48,INDELC,2024,0.192
KENYA,TS48,INDELC,2025,0.1989
KENYA,TS48,INDELC,2026,0.2062
KENYA,TS48,INDELC,2027,0.2181
KENYA,TS48,INDELC,2028,0.2308
KENYA,TS48,INDELC,2029,0.2452
KENYA,TS48,INDELC,2030,0.2607
KENYA,TS48,INDELC,2031,0.2752
KENYA,TS48,INDELC,2032,0.2913
KENYA,TS48,INDELC,2033,0.3077
KENYA,TS48,INDELC,2034,0.3251
KENYA,TS48,INDELC,2035,0.3435
KENYA,TS48,INDELC,2036,0.3622
KENYA,TS48,INDELC,2037,0.3832
KENYA,TS48,INDELC,2038,0.4051
KENYA,TS48,INDELC,2039,0.4283
KENYA,TS48,INDELC,2040,0.4529
KENYA,TS48,INDELC,2041,0.4789
KENYA,TS48,INDELC,2042,0.5059
KENYA,TS48,INDELC,2043,0.5347
KENYA,TS48,INDELC,2044,0.5651
KENYA,TS48,INDELC,2045,0.5972
KENYA,TS48,INDELC,2046,0.6312
KENYA,TS48,INDELC,2047,0.667
KENYA,TS48,INDELC,2048,0.705
KENYA,TS48,INDELC,2049,0.745
KENYA,TS48,INDELC,2050,0.7874
KENYA,TS48,RESELC,2019,0.1048
KENYA,TS48,RESELC,2020,0.1066
KENYA,TS48,RESELC,2021,0.1115
KENYA,TS48,RESELC,2022,0.1152
KENYA,TS48,RESELC,2023,0.1187
KENYA,TS48,RESELC,2024,0.1228
KENYA,TS48,RESELC,2025,0.1272
KENYA,TS48,RESELC,2026,0.1319
KENYA,TS48,RESELC,2027,0.1395
KENYA,TS48,RESELC,2028,0.1476
KENYA,TS48,RESELC,2029,0.1568
KENYA,TS48,RESELC,2030,0.1667
KENYA,TS48,RESELC,2031,0.176
KENYA,TS48,RESELC,2032,0.1863
KENYA,TS48,RESELC,2033,0.1968
KENYA,TS48,RESELC,2034,0.2079
KENYA,TS48,RESELC,2035,0.2197
KENYA,TS48,RESELC,2036,0.2316
KENYA,TS48,RESELC,2037,0.2451
KENYA,TS48,RESELC,2038,0.2591
KENYA,TS48,RESELC,2039,0.2739
KENYA,TS48,RESELC,2040,0.2897
KENYA,TS48,RESELC,2041,0.3063
KENYA,TS48,RESELC,2042,0.3236
KENYA,TS48,RESELC,2043,0.3419
KENYA,TS48,RESELC,2044,0.3614
KENYA,TS48,RESELC,2045,0.3819
KENYA,TS48,RESELC,2046,0.4037
KENYA,TS48,RESELC,2047,0.4266
KENYA,TS48,RESELC,2048,0.4509
KENYA,TS48,RESELC,2049,0.4765
KENYA,TS48,RESELC,2050,0.5036
